ZCTA,year,month,nbhd_intls,metric,indicator,neighborhood_count,unit,Neighborhood,Neighborhood_pop,dates2,day,zip_pop,zip_pop_p,zip_count_est
02118,2020,5,SE,Case,New Cases,175,count,South End,37870,2020-05-01,1,28892,0.7629257987853182,134
02118,2020,2,SE,Case,New Cases,0,count,South End,37870,2020-02-01,1,28892,0.7629257987853182,0
02118,2020,10,SE,Case,Deaths,0,count,South End,37870,2020-10-01,1,28892,0.7629257987853182,0
02118,2020,8,SE,Case,New Cases,50,count,South End,37870,2020-08-01,1,28892,0.7629257987853182,39
02118,2020,7,SE,Case,New Cases,36,count,South End,37870,2020-07-01,1,28892,0.7629257987853182,28
02118,2020,6,SE,Case,New Cases,62,count,South End,37870,2020-06-01,1,28892,0.7629257987853182,48
02118,2020,11,SE,Case,Deaths,1,count,South End,37870,2020-11-01,1,28892,0.7629257987853182,1
02118,2020,2,SE,Case,Deaths,0,count,South End,37870,2020-02-01,1,28892,0.7629257987853182,0
02118,2020,5,SE,Case,Deaths,17,count,South End,37870,2020-05-01,1,28892,0.7629257987853182,13
02118,2020,4,SE,Case,Deaths,12,count,South End,37870,2020-04-01,1,28892,0.7629257987853182,10
02118,2020,12,SE,Case,Deaths,1,count,South End,37870,2020-12-01,1,28892,0.7629257987853182,1
02118,2020,7,SE,Case,Deaths,2,count,South End,37870,2020-07-01,1,28892,0.7629257987853182,2
02118,2020,6,SE,Case,Deaths,3,count,South End,37870,2020-06-01,1,28892,0.7629257987853182,3
02118,2020,3,SE,Case,Deaths,0,count,South End,37870,2020-03-01,1,28892,0.7629257987853182,0
02118,2020,10,SE,Case,New Cases,148,count,South End,37870,2020-10-01,1,28892,0.7629257987853182,113
02118,2020,12,SE,Case,New Cases,561,count,South End,37870,2020-12-01,1,28892,0.7629257987853182,429
02118,2021,5,SE,Case,Deaths,2,count,South End,37870,2021-05-01,1,27718,0.7319250066015316,2
02118,2021,8,SE,Case,New Cases,197,count,South End,37870,2021-08-01,1,27718,0.7319250066015316,145
02118,2021,11,SE,Case,Deaths,3,count,South End,37870,2021-11-01,1,27718,0.7319250066015316,3
02118,2021,3,SE,Case,New Cases,276,count,South End,37870,2021-03-01,1,27718,0.7319250066015316,203
02118,2021,8,SE,Case,Deaths,0,count,South End,37870,2021-08-01,1,27718,0.7319250066015316,0
02118,2021,11,SE,Case,New Cases,258,count,South End,37870,2021-11-01,1,27718,0.7319250066015316,189
02118,2021,2,SE,Case,New Cases,259,count,South End,37870,2021-02-01,1,27718,0.7319250066015316,190
02118,2021,6,SE,Case,New Cases,20,count,South End,37870,2021-06-01,1,27718,0.7319250066015316,15
02118,2021,4,SE,Case,Deaths,4,count,South End,37870,2021-04-01,1,27718,0.7319250066015316,3
02118,2021,12,SE,Case,Deaths,6,count,South End,37870,2021-12-01,1,27718,0.7319250066015316,5
02118,2021,6,SE,Case,Deaths,0,count,South End,37870,2021-06-01,1,27718,0.7319250066015316,0
02118,2021,9,SE,Case,Deaths,0,count,South End,37870,2021-09-01,1,27718,0.7319250066015316,0
02118,2021,1,SE,Case,Deaths,6,count,South End,37870,2021-01-01,1,27718,0.7319250066015316,5
02118,2021,10,SE,Case,Deaths,1,count,South End,37870,2021-10-01,1,27718,0.7319250066015316,1
02118,2021,4,SE,Case,New Cases,247,count,South End,37870,2021-04-01,1,27718,0.7319250066015316,181
02118,2021,2,SE,Case,Deaths,3,count,South End,37870,2021-02-01,1,27718,0.7319250066015316,3
02118,2021,3,SE,Case,Deaths,2,count,South End,37870,2021-03-01,1,27718,0.7319250066015316,2
02118,2021,10,SE,Case,New Cases,189,count,South End,37870,2021-10-01,1,27718,0.7319250066015316,139
02118,2021,5,SE,Case,New Cases,72,count,South End,37870,2021-05-01,1,27718,0.7319250066015316,53
02118,2021,1,SE,Case,New Cases,552,count,South End,37870,2021-01-01,1,27718,0.7319250066015316,405
02118,2021,9,SE,Case,New Cases,272,count,South End,37870,2021-09-01,1,27718,0.7319250066015316,200
02118,2021,7,SE,Case,Deaths,0,count,South End,37870,2021-07-01,1,27718,0.7319250066015316,0
02118,2021,7,SE,Case,New Cases,96,count,South End,37870,2021-07-01,1,27718,0.7319250066015316,71
02118,2021,12,SE,Case,New Cases,1261,count,South End,37870,2021-12-01,1,27718,0.7319250066015316,923
02118,2022,10,SE,Case,Deaths,0,count,South End,37870,2022-10-01,1,28392,0.7497227356746765,0
02118,2022,12,SE,Case,Deaths,2,count,South End,37870,2022-12-01,1,28392,0.7497227356746765,2
02118,2022,7,SE,Case,Deaths,2,count,South End,37870,2022-07-01,1,28392,0.7497227356746765,2
02118,2022,9,SE,Case,Deaths,0,count,South End,37870,2022-09-01,1,28392,0.7497227356746765,0
02118,2022,2,SE,Case,Deaths,7,count,South End,37870,2022-02-01,1,28392,0.7497227356746765,6
02118,2022,8,SE,Case,Deaths,1,count,South End,37870,2022-08-01,1,28392,0.7497227356746765,1
02118,2022,4,SE,Case,Deaths,1,count,South End,37870,2022-04-01,1,28392,0.7497227356746765,1
02118,2022,11,SE,Case,New Cases,112,count,South End,37870,2022-11-01,1,28392,0.7497227356746765,84
02118,2022,3,SE,Case,Deaths,0,count,South End,37870,2022-03-01,1,28392,0.7497227356746765,0
02118,2022,5,SE,Case,Deaths,0,count,South End,37870,2022-05-01,1,28392,0.7497227356746765,0
02118,2022,9,SE,Case,New Cases,195,count,South End,37870,2022-09-01,1,28392,0.7497227356746765,147
02118,2022,4,SE,Case,New Cases,508,count,South End,37870,2022-04-01,1,28392,0.7497227356746765,381
02118,2022,1,SE,Case,New Cases,2285,count,South End,37870,2022-01-01,1,28392,0.7497227356746765,1714
02118,2022,3,SE,Case,New Cases,167,count,South End,37870,2022-03-01,1,28392,0.7497227356746765,126
02118,2022,6,SE,Case,New Cases,313,count,South End,37870,2022-06-01,1,28392,0.7497227356746765,235
02118,2022,12,SE,Case,New Cases,216,count,South End,37870,2022-12-01,1,28392,0.7497227356746765,162
02118,2022,7,SE,Case,New Cases,255,count,South End,37870,2022-07-01,1,28392,0.7497227356746765,192
02118,2022,10,SE,Case,New Cases,128,count,South End,37870,2022-10-01,1,28392,0.7497227356746765,96
02118,2022,2,SE,Case,New Cases,265,count,South End,37870,2022-02-01,1,28392,0.7497227356746765,199
02118,2022,5,SE,Case,New Cases,740,count,South End,37870,2022-05-01,1,28392,0.7497227356746765,555
02118,2022,8,SE,Case,New Cases,210,count,South End,37870,2022-08-01,1,28392,0.7497227356746765,158
02118,2022,11,SE,Case,Deaths,3,count,South End,37870,2022-11-01,1,28392,0.7497227356746765,3
02118,2022,6,SE,Case,Deaths,3,count,South End,37870,2022-06-01,1,28392,0.7497227356746765,3
02118,2022,1,SE,Case,Deaths,8,count,South End,37870,2022-01-01,1,28392,0.7497227356746765,6
02119,2020,11,RXBY,Case,New Cases,520,count,Roxbury,66460,2020-11-01,1,27426,0.4126692747517304,215
02119,2020,12,RXBY,Case,Deaths,7,count,Roxbury,66460,2020-12-01,1,27426,0.4126692747517304,3
02119,2020,12,RXBY,Case,New Cases,945,count,Roxbury,66460,2020-12-01,1,27426,0.4126692747517304,390
02119,2020,2,RXBY,Case,Deaths,0,count,Roxbury,66460,2020-02-01,1,27426,0.4126692747517304,0
02119,2020,3,RXBY,Case,New Cases,100,count,Roxbury,66460,2020-03-01,1,27426,0.4126692747517304,42
02119,2020,8,RXBY,Case,Deaths,2,count,Roxbury,66460,2020-08-01,1,27426,0.4126692747517304,1
02119,2020,1,RXBY,Case,New Cases,0,count,Roxbury,66460,2020-01-01,1,27426,0.4126692747517304,0
02119,2020,7,RXBY,Case,Deaths,1,count,Roxbury,66460,2020-07-01,1,27426,0.4126692747517304,1
02119,2020,2,RXBY,Case,New Cases,0,count,Roxbury,66460,2020-02-01,1,27426,0.4126692747517304,0
02119,2020,4,RXBY,Case,New Cases,634,count,Roxbury,66460,2020-04-01,1,27426,0.4126692747517304,262
02119,2020,9,RXBY,Case,New Cases,152,count,Roxbury,66460,2020-09-01,1,27426,0.4126692747517304,63
02119,2020,4,RXBY,Case,Deaths,34,count,Roxbury,66460,2020-04-01,1,27426,0.4126692747517304,15
02119,2020,5,RXBY,Case,Deaths,12,count,Roxbury,66460,2020-05-01,1,27426,0.4126692747517304,5
02119,2020,10,RXBY,Case,Deaths,1,count,Roxbury,66460,2020-10-01,1,27426,0.4126692747517304,1
02119,2020,5,RXBY,Case,New Cases,194,count,Roxbury,66460,2020-05-01,1,27426,0.4126692747517304,81
02119,2020,11,RXBY,Case,Deaths,0,count,Roxbury,66460,2020-11-01,1,27426,0.4126692747517304,0
02119,2020,8,RXBY,Case,New Cases,112,count,Roxbury,66460,2020-08-01,1,27426,0.4126692747517304,47
02119,2020,6,RXBY,Case,Deaths,1,count,Roxbury,66460,2020-06-01,1,27426,0.4126692747517304,1
02119,2020,9,RXBY,Case,Deaths,2,count,Roxbury,66460,2020-09-01,1,27426,0.4126692747517304,1
02119,2020,6,RXBY,Case,New Cases,59,count,Roxbury,66460,2020-06-01,1,27426,0.4126692747517304,25
02119,2020,10,RXBY,Case,New Cases,301,count,Roxbury,66460,2020-10-01,1,27426,0.4126692747517304,125
02119,2020,1,RXBY,Case,Deaths,0,count,Roxbury,66460,2020-01-01,1,27426,0.4126692747517304,0
02119,2020,7,RXBY,Case,New Cases,77,count,Roxbury,66460,2020-07-01,1,27426,0.4126692747517304,32
02119,2020,3,RXBY,Case,Deaths,0,count,Roxbury,66460,2020-03-01,1,27426,0.4126692747517304,0
02119,2021,8,RXBY,Case,Deaths,2,count,Roxbury,66460,2021-08-01,1,28307,0.4259253686427927,1
02119,2021,2,RXBY,Case,Deaths,4,count,Roxbury,66460,2021-02-01,1,28307,0.4259253686427927,2
02119,2021,9,RXBY,Case,New Cases,329,count,Roxbury,66460,2021-09-01,1,28307,0.4259253686427927,141
02119,2021,4,RXBY,Case,New Cases,330,count,Roxbury,66460,2021-04-01,1,28307,0.4259253686427927,141
02119,2021,10,RXBY,Case,New Cases,225,count,Roxbury,66460,2021-10-01,1,28307,0.4259253686427927,96
02119,2021,6,RXBY,Case,New Cases,38,count,Roxbury,66460,2021-06-01,1,28307,0.4259253686427927,17
02119,2021,3,RXBY,Case,Deaths,1,count,Roxbury,66460,2021-03-01,1,28307,0.4259253686427927,1
02119,2021,7,RXBY,Case,Deaths,1,count,Roxbury,66460,2021-07-01,1,28307,0.4259253686427927,1
02119,2021,11,RXBY,Case,New Cases,392,count,Roxbury,66460,2021-11-01,1,28307,0.4259253686427927,167
02119,2021,9,RXBY,Case,Deaths,2,count,Roxbury,66460,2021-09-01,1,28307,0.4259253686427927,1
02119,2021,5,RXBY,Case,Deaths,0,count,Roxbury,66460,2021-05-01,1,28307,0.4259253686427927,0
02119,2021,1,RXBY,Case,Deaths,8,count,Roxbury,66460,2021-01-01,1,28307,0.4259253686427927,4
02119,2021,5,RXBY,Case,New Cases,115,count,Roxbury,66460,2021-05-01,1,28307,0.4259253686427927,49
02119,2021,11,RXBY,Case,Deaths,2,count,Roxbury,66460,2021-11-01,1,28307,0.4259253686427927,1
02119,2021,12,RXBY,Case,Deaths,5,count,Roxbury,66460,2021-12-01,1,28307,0.4259253686427927,3
02119,2021,7,RXBY,Case,New Cases,102,count,Roxbury,66460,2021-07-01,1,28307,0.4259253686427927,44
02119,2021,6,RXBY,Case,Deaths,3,count,Roxbury,66460,2021-06-01,1,28307,0.4259253686427927,2
02119,2021,8,RXBY,Case,New Cases,345,count,Roxbury,66460,2021-08-01,1,28307,0.4259253686427927,147
02119,2021,10,RXBY,Case,Deaths,1,count,Roxbury,66460,2021-10-01,1,28307,0.4259253686427927,1
02119,2021,12,RXBY,Case,New Cases,1854,count,Roxbury,66460,2021-12-01,1,28307,0.4259253686427927,790
02119,2021,4,RXBY,Case,Deaths,5,count,Roxbury,66460,2021-04-01,1,28307,0.4259253686427927,3
02119,2021,3,RXBY,Case,New Cases,458,count,Roxbury,66460,2021-03-01,1,28307,0.4259253686427927,196
02119,2021,1,RXBY,Case,New Cases,1026,count,Roxbury,66460,2021-01-01,1,28307,0.4259253686427927,437
02119,2021,2,RXBY,Case,New Cases,422,count,Roxbury,66460,2021-02-01,1,28307,0.4259253686427927,180
02119,2022,5,RXBY,Case,New Cases,596,count,Roxbury,66460,2022-05-01,1,26821,0.40356605476978635,241
02119,2022,1,RXBY,Case,New Cases,3220,count,Roxbury,66460,2022-01-01,1,26821,0.40356605476978635,1300
02119,2022,10,RXBY,Case,New Cases,165,count,Roxbury,66460,2022-10-01,1,26821,0.40356605476978635,67
02119,2022,2,RXBY,Case,New Cases,237,count,Roxbury,66460,2022-02-01,1,26821,0.40356605476978635,96
02119,2022,3,RXBY,Case,New Cases,135,count,Roxbury,66460,2022-03-01,1,26821,0.40356605476978635,55
02119,2022,8,RXBY,Case,Deaths,0,count,Roxbury,66460,2022-08-01,1,26821,0.40356605476978635,0
02119,2022,4,RXBY,Case,Deaths,2,count,Roxbury,66460,2022-04-01,1,26821,0.40356605476978635,1
02119,2022,11,RXBY,Case,New Cases,129,count,Roxbury,66460,2022-11-01,1,26821,0.40356605476978635,53
02119,2022,2,RXBY,Case,Deaths,8,count,Roxbury,66460,2022-02-01,1,26821,0.40356605476978635,4
02119,2022,8,RXBY,Case,New Cases,260,count,Roxbury,66460,2022-08-01,1,26821,0.40356605476978635,105
02119,2022,6,RXBY,Case,New Cases,336,count,Roxbury,66460,2022-06-01,1,26821,0.40356605476978635,136
02119,2022,10,RXBY,Case,Deaths,0,count,Roxbury,66460,2022-10-01,1,26821,0.40356605476978635,0
02119,2022,7,RXBY,Case,New Cases,309,count,Roxbury,66460,2022-07-01,1,26821,0.40356605476978635,125
02119,2022,12,RXBY,Case,New Cases,240,count,Roxbury,66460,2022-12-01,1,26821,0.40356605476978635,97
02119,2022,11,RXBY,Case,Deaths,1,count,Roxbury,66460,2022-11-01,1,26821,0.40356605476978635,1
02119,2022,9,RXBY,Case,New Cases,207,count,Roxbury,66460,2022-09-01,1,26821,0.40356605476978635,84
02119,2022,4,RXBY,Case,New Cases,343,count,Roxbury,66460,2022-04-01,1,26821,0.40356605476978635,139
02119,2022,12,RXBY,Case,Deaths,2,count,Roxbury,66460,2022-12-01,1,26821,0.40356605476978635,1
02119,2022,3,RXBY,Case,Deaths,2,count,Roxbury,66460,2022-03-01,1,26821,0.40356605476978635,1
02119,2022,1,RXBY,Case,Deaths,7,count,Roxbury,66460,2022-01-01,1,26821,0.40356605476978635,3
02119,2022,9,RXBY,Case,Deaths,0,count,Roxbury,66460,2022-09-01,1,26821,0.40356605476978635,0
02119,2022,7,RXBY,Case,Deaths,1,count,Roxbury,66460,2022-07-01,1,26821,0.40356605476978635,1
02119,2022,5,RXBY,Case,Deaths,1,count,Roxbury,66460,2022-05-01,1,26821,0.40356605476978635,1
02119,2022,6,RXBY,Case,Deaths,0,count,Roxbury,66460,2022-06-01,1,26821,0.40356605476978635,0
02120,2020,9,RXBY,Case,New Cases,152,count,Roxbury,66460,2020-09-01,1,15210,0.2288594643394523,35
02120,2020,8,RXBY,Case,New Cases,112,count,Roxbury,66460,2020-08-01,1,15210,0.2288594643394523,26
02120,2020,12,RXBY,Case,Deaths,7,count,Roxbury,66460,2020-12-01,1,15210,0.2288594643394523,2
02120,2020,4,RXBY,Case,New Cases,634,count,Roxbury,66460,2020-04-01,1,15210,0.2288594643394523,146
02120,2020,12,RXBY,Case,New Cases,945,count,Roxbury,66460,2020-12-01,1,15210,0.2288594643394523,217
02120,2020,11,RXBY,Case,New Cases,520,count,Roxbury,66460,2020-11-01,1,15210,0.2288594643394523,120
02120,2020,7,RXBY,Case,Deaths,1,count,Roxbury,66460,2020-07-01,1,15210,0.2288594643394523,1
02120,2020,2,RXBY,Case,Deaths,0,count,Roxbury,66460,2020-02-01,1,15210,0.2288594643394523,0
02120,2020,6,RXBY,Case,New Cases,59,count,Roxbury,66460,2020-06-01,1,15210,0.2288594643394523,14
02120,2020,3,RXBY,Case,Deaths,0,count,Roxbury,66460,2020-03-01,1,15210,0.2288594643394523,0
02120,2020,10,RXBY,Case,New Cases,301,count,Roxbury,66460,2020-10-01,1,15210,0.2288594643394523,69
02120,2020,2,RXBY,Case,New Cases,0,count,Roxbury,66460,2020-02-01,1,15210,0.2288594643394523,0
02120,2020,9,RXBY,Case,Deaths,2,count,Roxbury,66460,2020-09-01,1,15210,0.2288594643394523,1
02120,2020,3,RXBY,Case,New Cases,100,count,Roxbury,66460,2020-03-01,1,15210,0.2288594643394523,23
02120,2020,10,RXBY,Case,Deaths,1,count,Roxbury,66460,2020-10-01,1,15210,0.2288594643394523,1
02120,2020,1,RXBY,Case,Deaths,0,count,Roxbury,66460,2020-01-01,1,15210,0.2288594643394523,0
02120,2020,7,RXBY,Case,New Cases,77,count,Roxbury,66460,2020-07-01,1,15210,0.2288594643394523,18
02120,2020,5,RXBY,Case,Deaths,12,count,Roxbury,66460,2020-05-01,1,15210,0.2288594643394523,3
02120,2020,8,RXBY,Case,Deaths,2,count,Roxbury,66460,2020-08-01,1,15210,0.2288594643394523,1
02120,2020,6,RXBY,Case,Deaths,1,count,Roxbury,66460,2020-06-01,1,15210,0.2288594643394523,1
02120,2020,5,RXBY,Case,New Cases,194,count,Roxbury,66460,2020-05-01,1,15210,0.2288594643394523,45
02120,2020,1,RXBY,Case,New Cases,0,count,Roxbury,66460,2020-01-01,1,15210,0.2288594643394523,0
02120,2020,4,RXBY,Case,Deaths,34,count,Roxbury,66460,2020-04-01,1,15210,0.2288594643394523,8
02120,2020,11,RXBY,Case,Deaths,0,count,Roxbury,66460,2020-11-01,1,15210,0.2288594643394523,0
02120,2021,2,RXBY,Case,Deaths,4,count,Roxbury,66460,2021-02-01,1,15082,0.22693349383087572,1
02120,2021,9,RXBY,Case,Deaths,2,count,Roxbury,66460,2021-09-01,1,15082,0.22693349383087572,1
02120,2021,9,RXBY,Case,New Cases,329,count,Roxbury,66460,2021-09-01,1,15082,0.22693349383087572,75
02120,2021,4,RXBY,Case,New Cases,330,count,Roxbury,66460,2021-04-01,1,15082,0.22693349383087572,75
02120,2021,1,RXBY,Case,New Cases,1026,count,Roxbury,66460,2021-01-01,1,15082,0.22693349383087572,233
02120,2021,5,RXBY,Case,Deaths,0,count,Roxbury,66460,2021-05-01,1,15082,0.22693349383087572,0
02120,2021,5,RXBY,Case,New Cases,115,count,Roxbury,66460,2021-05-01,1,15082,0.22693349383087572,27
02120,2021,8,RXBY,Case,New Cases,345,count,Roxbury,66460,2021-08-01,1,15082,0.22693349383087572,79
02120,2021,11,RXBY,Case,Deaths,2,count,Roxbury,66460,2021-11-01,1,15082,0.22693349383087572,1
02120,2021,10,RXBY,Case,New Cases,225,count,Roxbury,66460,2021-10-01,1,15082,0.22693349383087572,52
02120,2021,3,RXBY,Case,Deaths,1,count,Roxbury,66460,2021-03-01,1,15082,0.22693349383087572,1
02120,2021,8,RXBY,Case,Deaths,2,count,Roxbury,66460,2021-08-01,1,15082,0.22693349383087572,1
02120,2021,3,RXBY,Case,New Cases,458,count,Roxbury,66460,2021-03-01,1,15082,0.22693349383087572,104
02120,2021,6,RXBY,Case,Deaths,3,count,Roxbury,66460,2021-06-01,1,15082,0.22693349383087572,1
02120,2021,7,RXBY,Case,New Cases,102,count,Roxbury,66460,2021-07-01,1,15082,0.22693349383087572,24
02120,2021,6,RXBY,Case,New Cases,38,count,Roxbury,66460,2021-06-01,1,15082,0.22693349383087572,9
02120,2021,11,RXBY,Case,New Cases,392,count,Roxbury,66460,2021-11-01,1,15082,0.22693349383087572,89
02120,2021,10,RXBY,Case,Deaths,1,count,Roxbury,66460,2021-10-01,1,15082,0.22693349383087572,1
02120,2021,12,RXBY,Case,New Cases,1854,count,Roxbury,66460,2021-12-01,1,15082,0.22693349383087572,421
02120,2021,4,RXBY,Case,Deaths,5,count,Roxbury,66460,2021-04-01,1,15082,0.22693349383087572,2
02120,2021,7,RXBY,Case,Deaths,1,count,Roxbury,66460,2021-07-01,1,15082,0.22693349383087572,1
02120,2021,2,RXBY,Case,New Cases,422,count,Roxbury,66460,2021-02-01,1,15082,0.22693349383087572,96
02120,2021,12,RXBY,Case,Deaths,5,count,Roxbury,66460,2021-12-01,1,15082,0.22693349383087572,2
02120,2021,1,RXBY,Case,Deaths,8,count,Roxbury,66460,2021-01-01,1,15082,0.22693349383087572,2
02120,2022,4,RXBY,Case,Deaths,2,count,Roxbury,66460,2022-04-01,1,14364,0.2161300030093289,1
02120,2022,5,RXBY,Case,New Cases,596,count,Roxbury,66460,2022-05-01,1,14364,0.2161300030093289,129
02120,2022,8,RXBY,Case,New Cases,260,count,Roxbury,66460,2022-08-01,1,14364,0.2161300030093289,57
02120,2022,2,RXBY,Case,New Cases,237,count,Roxbury,66460,2022-02-01,1,14364,0.2161300030093289,52
02120,2022,9,RXBY,Case,New Cases,207,count,Roxbury,66460,2022-09-01,1,14364,0.2161300030093289,45
02120,2022,8,RXBY,Case,Deaths,0,count,Roxbury,66460,2022-08-01,1,14364,0.2161300030093289,0
02120,2022,7,RXBY,Case,New Cases,309,count,Roxbury,66460,2022-07-01,1,14364,0.2161300030093289,67
02120,2022,6,RXBY,Case,New Cases,336,count,Roxbury,66460,2022-06-01,1,14364,0.2161300030093289,73
02120,2022,2,RXBY,Case,Deaths,8,count,Roxbury,66460,2022-02-01,1,14364,0.2161300030093289,2
02120,2022,10,RXBY,Case,Deaths,0,count,Roxbury,66460,2022-10-01,1,14364,0.2161300030093289,0
02120,2022,11,RXBY,Case,New Cases,129,count,Roxbury,66460,2022-11-01,1,14364,0.2161300030093289,28
02120,2022,11,RXBY,Case,Deaths,1,count,Roxbury,66460,2022-11-01,1,14364,0.2161300030093289,1
02120,2022,1,RXBY,Case,Deaths,7,count,Roxbury,66460,2022-01-01,1,14364,0.2161300030093289,2
02120,2022,9,RXBY,Case,Deaths,0,count,Roxbury,66460,2022-09-01,1,14364,0.2161300030093289,0
02120,2022,3,RXBY,Case,New Cases,135,count,Roxbury,66460,2022-03-01,1,14364,0.2161300030093289,30
02120,2022,3,RXBY,Case,Deaths,2,count,Roxbury,66460,2022-03-01,1,14364,0.2161300030093289,1
02120,2022,1,RXBY,Case,New Cases,3220,count,Roxbury,66460,2022-01-01,1,14364,0.2161300030093289,696
02120,2022,12,RXBY,Case,New Cases,240,count,Roxbury,66460,2022-12-01,1,14364,0.2161300030093289,52
02120,2022,10,RXBY,Case,New Cases,165,count,Roxbury,66460,2022-10-01,1,14364,0.2161300030093289,36
02120,2022,6,RXBY,Case,Deaths,0,count,Roxbury,66460,2022-06-01,1,14364,0.2161300030093289,0
02120,2022,4,RXBY,Case,New Cases,343,count,Roxbury,66460,2022-04-01,1,14364,0.2161300030093289,75
02120,2022,12,RXBY,Case,Deaths,2,count,Roxbury,66460,2022-12-01,1,14364,0.2161300030093289,1
02120,2022,5,RXBY,Case,Deaths,1,count,Roxbury,66460,2022-05-01,1,14364,0.2161300030093289,1
02120,2022,7,RXBY,Case,Deaths,1,count,Roxbury,66460,2022-07-01,1,14364,0.2161300030093289,1
02121,2020,1,NDOR,Case,Deaths,0,count,"Dorchester (02121, 02125)",27540,2020-01-01,1,29570,1.0737109658678285,0
02121,2020,12,NDOR,Case,Deaths,9,count,"Dorchester (02121, 02125)",27540,2020-12-01,1,29570,1.0737109658678285,10
02121,2020,9,NDOR,Case,New Cases,226,count,"Dorchester (02121, 02125)",27540,2020-09-01,1,29570,1.0737109658678285,243
02121,2020,4,NDOR,Case,New Cases,1097,count,"Dorchester (02121, 02125)",27540,2020-04-01,1,29570,1.0737109658678285,1178
02121,2020,3,NDOR,Case,New Cases,164,count,"Dorchester (02121, 02125)",27540,2020-03-01,1,29570,1.0737109658678285,177
02121,2020,4,NDOR,Case,Deaths,23,count,"Dorchester (02121, 02125)",27540,2020-04-01,1,29570,1.0737109658678285,25
02121,2020,11,NDOR,Case,New Cases,854,count,"Dorchester (02121, 02125)",27540,2020-11-01,1,29570,1.0737109658678285,917
02121,2020,3,NDOR,Case,Deaths,1,count,"Dorchester (02121, 02125)",27540,2020-03-01,1,29570,1.0737109658678285,2
02121,2020,2,NDOR,Case,New Cases,0,count,"Dorchester (02121, 02125)",27540,2020-02-01,1,29570,1.0737109658678285,0
